number,tot_value,tot_rank,auto_value,auto_rank,teleop_value,teleop_rank,endgame_value,endgame_rank
33477,16.57176775990881,4149,2.799847620282716,4140,14.05585665442572,4117,5.708022033683674,3543
33744,10.059057236925394,5023,2.4310022793465906,4340,7.6280549575788035,5122,4.501076358110672,4537
3795,28.464353821617777,2670,-1.3569330014159569,5563,32.31511030781118,1507,1.6798854071498956,5531
4914,5.833131304244307,5428,-1.947611230994269,5612,7.780742535238581,5099,4.307757113445308,4678
5321,5.083333333333332,5469,-0.09375000000000078,5341,5.177083333333333,5396,2.2916666666666656,5436
5440,29.193577912184566,2583,6.334382257531452,2669,25.230097685763937,2363,7.853697893431054,1545
6540,16.29166666666667,4189,-0.09374999999999989,5339,16.385416666666668,3685,7.708333333333336,1646
6549,16.617874063132316,4145,6.6759177842938335,2567,9.94195627883849,4798,6.91676947129711,2314
7423,11.352469026552434,4882,6.05498759772391,2759,5.297481428828523,5384,2.713249528316808,5349
8480,-0.7916666666666785,5650,-0.09374999999999989,5339,-0.6979166666666781,5645,1.6666666666666603,5534
8509,5.147397428422365,5462,-0.6765198533950982,5472,5.823917281817466,5337,0.7404869610603548,5622
8730,8.583333333333329,5203,0.6562499999999998,5092,7.927083333333328,5083,4.166666666666665,4757
9242,36.53963826327254,1881,8.470143451180368,2044,28.069494812092177,2002,9.31388025153123,696
9570,2.9583333333333197,5569,-0.093750000000001,5342,3.05208333333332,5522,3.5416666666666616,5076
9820,9.315490089536226,5114,5.216901231006318,3061,4.098588858529897,5467,3.9224359576279926,4908
9821,17.463525686424077,4031,4.8772420595092125,3192,12.586283626914867,4352,0.062085740145865626,5652
9981,33.255790723568985,2177,6.092249727587792,2746,27.1635409959812,2131,8.157565774047345,1307
9982,20.196445336853532,3646,1.8592539938711379,4600,18.337191342982386,3378,6.016984159022625,3238
10333,58.90668856052608,718,28.905466161622577,247,30.001222398903497,1774,5.019143664381491,4151
11349,34.43657415827178,2060,8.149025756998839,2133,27.323289182909086,2112,5.909151405490664,3337
11792,30.458132507698693,2445,4.160555589876662,3514,28.574349076179402,1934,11.020393256433783,262
13474,44.21801805175507,1329,12.833088505830872,1214,31.384929545924205,1609,7.350325273035015,1929
13873,24.292923968655995,3144,0.9464437032623516,4983,23.346480265393637,2618,-0.6612680146324026,5680
14133,25.72379367799367,2996,11.896043569554864,1355,13.82775010843882,4159,9.790951023357776,530
14382,30.55776913778109,2434,4.065003578426175,3560,26.492765559354908,2222,5.072557107761039,4114
14738,17.54166666666667,4017,2.9062500000000004,4084,18.90281322098639,3286,3.333333333333335,5162
16011,33.337068240870366,2166,7.583596673911922,2289,25.753471566958453,2306,6.644617461636843,2589
16269,58.71762191721111,721,5.235313250068469,3049,53.48230866714266,359,6.8543145525844995,2378
16354,9.622970024407307,5070,-4.778146922586416,5690,14.401116946993726,4060,4.350914944085534,4654
16762,46.49202021655518,1213,8.362992876213227,2069,38.12902734034194,1013,5.146838765241436,4052
16776,29.898004724084366,2513,2.2126400224007803,4453,27.68536470168357,2057,11.15046578700198,238
16800,18.433634504046214,3875,0.6562500000000008,5091,20.701472969332652,3037,11.098145867250746,245
17388,24.541102213294316,3118,4.12917796798549,3530,20.41192424530883,3081,1.1020975451302375,5586
18035,23.85974323540119,3195,1.3347161173411601,4832,22.52502711806003,2733,2.5483719842460424,5390
18429,16.24211188154746,4196,6.300015962116115,2676,9.942095919431347,4797,5.463478191720456,3774
19427,35.835820128768965,1930,1.6946827088192353,4675,34.14113741994972,1337,6.0484586785420955,3203
19844,48.83670079589648,1091,14.208243377128687,1023,34.62845741876777,1295,6.788329557977542,2444
20079,35.51384439590115,1950,0.9066111512364838,4998,34.60723324466464,1298,5.625651503707093,3624
20201,37.95047261307167,1758,6.754221679682987,2543,31.196250933388697,1633,4.315020590904234,4674
20223,11.66026534208399,4850,0.7483682514808738,5047,10.91189709060312,4646,8.330737194202424,1197
20729,44.93729579465278,1295,10.348482595618954,1651,34.58881319903382,1299,6.488586814399463,2733
21324,65.02479049284696,546,29.182705229106727,237,41.8085603252538,782,5.164591821284637,4040
21357,30.277509586588064,2464,11.384050141372379,1444,18.893459445215683,3288,7.087831186327948,2145
21364,80.005996576487,300,29.14988727271527,240,50.85610930377174,433,1.3778617543509253,5565
21727,15.64639487743019,4285,2.6341353032494865,4226,14.791315046577576,3978,6.41516613679817,2817
21728,41.24389090412046,1525,10.800903666123713,1568,30.442987237996753,1716,11.83915530867734,150
21916,45.664284300054355,1254,13.231814409025237,1158,32.432469891029136,1495,10.949176972129388,272
21928,24.653241721350295,3104,7.217602243836554,2395,17.43563947751373,3511,4.914658877558472,4249
22311,34.93143032920876,2004,1.0561836744323287,4946,33.87524665477641,1363,3.6737324206305924,5018
22828,24.935938476732726,3072,11.606286378636934,1401,22.503009556563704,2739,4.127448390554144,4781
23598,46.40343821650924,1219,7.742366415086666,2255,41.429464903195715,800,6.424053063304412,2804
24020,-1.4184510062846316,5658,1.153006470297354,4906,-2.5714574765819855,5669,-0.04678518487444028,5667
24318,18.093072312529173,3922,-0.6075010193210741,5454,18.700573331850258,3328,9.069324802196261,786
24483,41.50881700753273,1502,9.71944015940814,1769,31.789376848124597,1568,9.692971941405993,558
25016,-0.7432598437713498,5648,-2.228113178967271,5635,1.4848533351959192,5591,5.2855034962253145,3941
25650,77.69582593092959,330,28.706431005802074,252,48.98939492512752,482,5.0512516695998,4132
25654,14.39184994636658,4476,1.11486057496958,4922,13.276989371397,4243,4.348758731045454,4656
25671,11.818054054201694,4827,1.1608569424358257,4905,10.657197111765868,4691,8.70153425702135,974
25795,43.40932808070817,1386,13.315837651693558,1143,31.819620497431334,1562,13.564123468517431,60
26446,29.897760656047105,2514,2.527251535484399,4275,27.370509120562698,2102,8.340919404515423,1187
26566,30.788503275127983,2418,-0.3285761893811254,5383,31.84200733419792,1558,11.11111952844271,243
26867,5.242298437039667,5452,-0.707848131574464,5480,5.950146568614134,5322,3.128917121348957,5231
26868,16.793759335818805,4120,-1.7349073194590583,5596,18.52866665527786,3346,4.192276884768811,4742
26893,39.0494957206034,1680,2.519095687670832,4282,36.530400032932576,1130,4.945223093353257,4223
27368,-5.247121711800742,5691,0.5534622329254326,5132,-5.800583944726174,5691,-0.7921576975683634,5684
27817,14.779121886526987,4414,2.2585588606957234,4426,12.520563025831269,4371,4.952258129184143,4217
29403,26.59154042977714,2879,4.2902222070371145,3451,22.30131822274,2778,5.281263577827707,3946
30379,40.43004130592917,1576,10.345262088167685,1653,30.084779217761493,1768,1.800023502543127,5518
30802,15.716724876696482,4272,3.001258721114148,4040,15.264988180246707,3893,3.5987379759193834,5049
31180,20.424175236494058,3620,-0.4760945242448114,5421,20.900269760738873,3003,6.35716615965262,2886
31181,14.156190710793226,4505,4.982876845431713,3154,9.17331386536151,4901,4.278166577218857,4696
32289,63.94597712268096,578,24.754265349141562,404,39.19171177353942,924,4.048219990994224,4827
32496,21.91837672364827,3431,2.15872956254548,4472,19.759647161102787,3181,7.077311385906411,2154
32563,19.878184112841257,3684,1.1383563380994237,4915,18.739827774741833,3317,3.815110346279824,4952
654,16.244003275359866,4195,2.852612251782146,4109,13.391391023577716,4225,5.115970795074455,4080
689,25.639883433359753,3003,6.1048950878601245,2741,19.534988345499634,3214,2.9037616812248355,5297
3221,9.929104749858809,5036,3.507203580860018,3825,6.421901168998792,5269,3.080939424407093,5244
6152,42.39364592441264,1448,12.644867999775483,1247,29.748777924637153,1804,8.068066862815456,1383
9128,7.0358964743899115,5337,2.326806663437289,4390,4.709089810952632,5435,5.524670974871095,3717
9219,27.841436847803852,2738,2.8872423196118246,4093,24.954194528192023,2400,9.670676279672207,565
10847,22.81304915481358,3316,-0.7153037923157876,5482,23.528352947129374,2589,7.260374613748304,2001
15073,19.906781181416605,3675,11.377735782035206,1447,12.361965946304947,4395,6.672857547806473,2565
15374,9.816394990324639,5046,2.236090352110618,4438,8.605675130739165,4995,4.453503116942505,4568
18209,12.94402903561067,4675,-0.023283070041806533,5312,12.967312105652478,4290,1.904894006918069,5505
21950,7.896635579683879,5265,2.711973668407455,4191,5.184661911276429,5395,3.3758921784346265,5141
22756,6.788701738750144,5349,-1.9841975325426315,5617,8.772899271292781,4972,3.7804485925504085,4969
24507,11.317115338999841,4885,1.3315975486671299,4835,9.98551779033271,4794,3.4940578608131183,5096
27508,26.981802362133546,2839,1.5077091173306307,4765,25.89513488677296,2290,7.551861322324344,1787
27710,12.695487702452494,4708,1.016647420568825,4961,11.678840281883668,4518,6.162485309605479,3090
3033,40.44289782911172,1573,7.880507662707879,2216,32.562390166403844,1483,3.92620758962669,4906
3296,20.19603151229125,3647,3.8818625748701874,3644,16.31416893742105,3701,8.592367565956028,1037
4008,39.04790585236456,1681,6.907985130380125,2491,32.37981466887816,1500,8.636699439743222,1008
4602,27.25254078673821,2804,2.380433200588496,4368,24.872107586149706,2411,6.397480925038499,2836
4707,67.12518440958358,503,16.097041580340417,854,51.02814282924315,425,11.027626480954972,257
4798,24.392650930556925,3136,7.856629684402807,2225,20.301803561943437,3099,4.990308830311893,4178
4812,24.040985852004955,3170,10.757450870405759,1573,19.656532195064237,3193,5.75201190781618,3504
4885,14.467928707970962,4464,2.414350264533903,4352,12.053578443437056,4458,7.15827034330676,2082
4886,38.8122806982013,1700,14.42884103549159,992,31.992910115732034,1542,4.677968885305161,4417
4902,26.84004719858015,2851,5.5212670268986574,2932,21.318780171681496,2933,6.626906886107893,2600
4921,19.424314166583947,3739,2.566795235882476,4261,18.277529073760846,3389,6.77213712581403,2457
5188,26.37195971692964,2909,8.307923078227953,2086,18.064036638701687,3426,8.66666666666666,991
5189,74.36905983569365,377,24.372216544592103,423,49.99684329110153,451,9.829545454545457,520
5243,17.965857663197472,3941,0.7531256953624242,5043,17.212731967835044,3533,5.113638360784258,4082
5628,34.73494131321234,2028,6.079470151225718,2751,31.633566736644774,1584,12.053696652963472,126
5681,17.54437215121991,4016,3.3662248582033767,3880,14.178147293016533,4092,8.06866229166357,1382
5683,37.11339414545976,1821,6.15121877889928,2725,33.531385574090876,1400,7.7147109015619275,1643
5911,26.692595857924363,2865,3.635308887960762,3759,23.345099767014407,2620,5.538025659633199,3705
6209,28.31753747441962,2679,4.37296575264015,3401,23.94457172177946,2537,5.306133672267091,3920
6210,29.26146129117256,2577,8.059441904074342,2156,21.202019387098215,2949,3.9954269494923453,4860
6219,33.480090050880676,2158,6.794039632658668,2529,26.68605041822202,2190,6.444467418933896,2782
6221,25.621411494285933,3005,10.419710471180899,1632,16.075239177007976,3749,7.241399591595667,2018
6407,9.501659107995081,5088,0.8416051481313839,5020,8.660053959863689,4990,6.112952989798378,3137
6566,61.2661641510878,639,15.529800989698119,894,45.73636316138968,597,7.169832961006467,2073
6901,19.99999999999995,3664,2.993701766836529,4049,20.99999999999995,2987,15.833333333333291,12
6976,4.94846246386825,5478,1.2397642007938467,4874,4.8406949508902315,5423,4.009980764487687,4851
6990,9.645766265488971,5066,0.3588224136650223,5195,9.286943851823942,4888,7.739872960355828,1625
7161,43.349923719970434,1390,11.767844368166754,1379,32.53877899287105,1488,9.19599432696644,739
7797,19.365392560448768,3750,8.158005335080007,2128,18.921040873826854,3282,7.486586920984776,1834
8203,32.0403544936713,2308,11.8216330941388,1373,20.218721399532498,3114,6.792198528952598,2439
8284,55.02334946171993,838,17.539080788394834,736,37.48426867332509,1046,10.11175238237869,445
8295,-2.5781819028335216,5668,-2.4931364099173052,5640,-0.08504549291622077,5635,2.8938576268766814,5299
8406,34.95871772832905,1999,0.4340082131601518,5168,35.20515391716806,1245,7.171431148462943,2072
8424,34.66010653116945,2035,6.537586953412354,2599,31.383145149697437,1610,8.497213216706257,1093
8811,48.07018225755715,1129,10.582722385019222,1603,40.519409044716966,854,5.347955337938736,3887
8886,45.39698721920861,1275,16.796334830757647,789,32.62820544166465,1474,6.359679276083737,2883
9010,19.9416190337496,3670,4.703687572635707,3273,15.237931461113888,3899,4.755771538350231,4375
9191,13.869547194112506,4548,4.914856485640379,3179,14.560199765012877,4027,5.549053356307461,3691
9377,32.35291115851741,2279,15.543523321026166,892,22.35875337965023,2765,7.0458179453501915,2179
9381,12.614872783327975,4723,2.982708056811697,4052,10.680616471278046,4687,5.442847665160855,3789
9527,19.340921366986972,3756,3.116885808605965,3998,16.22403555838101,3719,8.611517260083733,1023
9728,9.273396038121117,5117,0.5615608993677867,5126,8.711835138753333,4983,6.5853555263923855,2644
9923,17.541470909377093,4019,3.274601660553563,3922,14.266869248823525,4077,6.675194431254755,2561
10095,28.000000000000014,2716,6.400000000000002,2649,21.60000000000001,2883,5.030171220920933,4147
10354,23.921518563010114,3183,4.378241517932042,3398,19.543277045078074,3211,7.655739594801885,1694
10518,30.308431457252244,2461,8.174766687685754,2126,22.133664769566483,2808,4.4850366486160524,4546
10632,28.33948412303037,2676,3.619150684359509,3768,24.720333438670853,2430,5.084531961061877,4101
10676,16.014911264216558,4232,1.8526494206783823,4602,17.303509387461247,3522,8.174763592537534,1291
10862,31.06748819198427,2397,4.688769507872514,3281,26.497293055189207,2221,7.359213589314424,1917
11093,81.41253302233714,284,28.972673172267356,246,60.370739641814275,226,12.150063535440873,117
11312,16.823634984638087,4115,4.535962781245692,3336,12.28767220339239,4410,4.81050624109587,4332
11338,32.894301210528624,2226,4.342284873746894,3420,28.55201633678173,1937,6.812635201023143,2415
11472,12.06230549828856,4796,3.486730939496467,3833,8.575574558792091,5003,3.2841137792088797,5180
11503,22.149972727023947,3403,10.301594226032018,1668,11.848378500991931,4492,6.865841566199508,2367
11918,33.80233871291773,2119,3.440239879292655,3855,30.362098833625087,1729,7.435564350271726,1864
11924,36.055394347243855,1916,2.4398473927157247,4335,33.61554695452815,1388,7.878758884842558,1529
11986,63.276062417313604,597,20.55411179484928,557,42.72195062246432,736,8.399247213667094,1153
12115,37.27734813059438,1798,1.669107244847661,4693,36.35060358146755,1152,3.3120481814758986,5169
12126,9.15370644505585,5134,1.946981396385763,4567,7.206725048670086,5163,6.236155776785704,3030
12302,46.80442981466857,1200,19.301483840818197,638,40.30920625084532,865,7.218820413525593,2036
12339,12.499999999999966,4736,2.23264400872011,4440,13.999999999999966,4129,9.999999999999972,484
12359,11.59786811366195,4853,5.096094950653805,3103,6.501773163008139,5260,6.487061140510718,2735
12393,14.646886738833452,4440,3.85165575326767,3657,12.785658263226706,4319,9.214460074718508,734
12395,63.41914688053004,593,32.29312494908604,157,45.305707341214024,613,12.525894290328068,101
12397,27.56379051197201,2772,4.5456784315136325,3333,25.065057161328713,2389,13.242170330856773,78
12563,17.185792239761987,4063,6.122978837976618,2739,11.432291034505159,4553,8.45807196306328,1121
12596,43.09743541795952,1403,15.333668971685725,907,27.7637664462738,2045,5.863781453358166,3386
12597,29.696543538213103,2529,5.177157333349827,3074,25.036751896525907,2394,10.835002880835036,288
12798,22.009868469095206,3420,8.049923208194091,2157,13.959945260901115,4136,5.910374492530697,3334
12820,48.24311873477422,1122,11.3827999778031,1445,36.86031875697113,1094,4.678625830941606,4415
12857,57.92259320403225,748,21.785988684691553,509,36.13660451934068,1167,10.957306855945294,271
12926,27.53661175112041,2776,10.616154857620401,1598,23.796627724249706,2562,7.84852885455584,1548
12973,47.73738253823525,1151,11.290156196405789,1465,36.44722634182948,1142,6.368839725704319,2875
12977,40.9064285572352,1544,3.9698687202160454,3607,36.93655983701915,1087,6.997778924361253,2225
13053,19.31784976887796,3762,3.7754947491328794,3696,16.622271539215433,3644,7.387394986410543,1893
13072,97.12912556488101,133,32.80380973193097,143,64.32531583295003,187,9.159158728400197,754
13108,12.68858596997317,4709,2.9434313939990067,4068,10.114794965663664,4770,8.179234153325881,1288
13265,23.807762046795666,3202,6.597140042374508,2591,17.210622004421154,3534,5.1102376138227505,4085
13266,5.809721321324467,5430,1.5000000000000009,4769,7.944913597546904,5079,6.670233122561655,2569
13348,21.265383562042615,3506,4.235127215315801,3478,17.030256346726816,3566,5.7987849165545775,3456
13457,11.798215026141332,4829,4.154235498909992,3515,8.24582273524475,5041,7.066213085701778,2163
13472,25.60039490590414,3006,8.25943554964535,2101,22.06017564452077,2822,8.676035767681313,986
13580,46.648365469927455,1211,16.99820104201098,772,29.650164427916472,1814,9.882635987913384,509
13586,3.341414155741142,5548,0.6737562211036155,5082,3.0680368022255275,5520,4.7235893015927655,4398
13590,11.296260601387841,4887,2.1744194812839464,4469,12.16827293754821,4432,8.395672975723173,1155
13744,16.00817379851674,4235,3.7252255661703115,3726,14.776243598429923,3984,10.981763930571466,267
13755,21.773240244954046,3449,4.05193468280228,3566,19.919399333933637,3150,7.095877072207358,2136
13833,21.99999999999997,3423,0.4783725580550104,5156,23.99999999999997,2531,19.166666666666647,3
13893,6.505789447607764,5374,0.013133848387733307,5278,6.492655599220029,5262,3.6004328265375767,5048
13948,11.049701756989382,4922,1.657435808784628,4703,9.466039630908076,4857,6.7130236649871815,2518
14637,29.902296231385556,2512,5.254169135584538,3039,24.683370375536587,2437,7.17466259858114,2068
15024,17.155564353755842,4068,2.771592155840854,4153,14.38397219791499,4064,5.741425673585486,3515
15151,18.97780408115194,3808,4.219043723037387,3491,14.758760358114557,3988,8.556874492227386,1060
15205,41.00955501707234,1536,2.2637133939459764,4423,39.57002423174355,904,7.486620129929908,1833
15221,26.108290713671806,2948,2.937591524734816,4071,23.17069918893698,2644,4.588929361134973,4478
15594,32.242717818813816,2292,11.815331823055551,1375,27.475823249567632,2083,9.77038757418927,536
15654,9.422780816050729,5099,0.8107848513397892,5027,8.611995964710943,4994,6.957399065889493,2270
15703,32.57184561154831,2261,4.460051892822007,3363,28.111793718726318,1994,7.732883793349662,1631
15725,22.38754700019459,3372,3.103322742542863,4002,19.284224257651733,3242,8.3508615259083,1181
15758,8.892024594250683,5167,3.651378107011912,3755,8.213285215887392,5045,4.859734500111742,4287
15827,36.28573092301152,1899,13.787310213238735,1073,22.498420709772788,2740,7.390985977306652,1890
16163,21.038210644675342,3539,3.2629041008521407,3932,18.115555545185984,3417,7.171745081280563,2071
16176,55.43073587682612,828,14.425085365987185,993,41.00565051083893,826,11.882388269364276,140
16215,41.566931033705075,1498,13.403941130862318,1127,28.162989902842746,1984,5.772202403512628,3482
16311,45.53005093589435,1265,19.059713912487325,649,26.47033702340702,2224,11.758023697525744,160
16320,24.722341967290134,3094,3.4897329161003827,3832,21.232609051189748,2944,7.645018559393356,1701
16555,18.852334141025874,3822,4.410838968199241,3387,14.441495172826642,4052,8.158738597869984,1304
16556,21.263574760123376,3507,8.841217996896027,1971,12.42235676322735,4380,10.516677231352505,341
16828,34.27570810935932,2083,-0.13256853151302989,5347,36.79526232003796,1098,6.148607226543289,3111
16831,32.79693580291503,2237,2.028780144205024,4528,30.768155658710004,1677,5.760118653806622,3497
16832,82.8222274200505,266,33.70879192436636,120,49.11343549568417,478,2.671707848871959,5365
16930,75.1548189737841,367,26.817404039647663,322,48.33741493413645,508,7.451081151412055,1857
17113,65.39502186202903,539,34.742455717139016,106,41.98551983446758,770,6.407446364469402,2825
17294,50.07167546501925,1031,13.247553974951973,1154,41.026222881357405,825,7.31239468831056,1953
17796,11.149379865842498,4905,2.4999999999999973,4295,11.055441409122684,4613,3.0774891949962857,5248
18064,51.1615941672445,975,11.347834665430277,1456,42.57013232593723,746,10.173511742218142,422
18094,34.08227454658992,2098,9.861786716790395,1743,27.15674163694861,2133,7.430935592876036,1866
18244,16.79120264500852,4121,2.185094094061266,4464,18.276758325329382,3390,5.511659372350082,3726
18458,32.53364239983557,2265,-0.7763248232231929,5491,33.49694398372764,1405,9.999999999999993,483
18519,8.48923094425551,5211,1.5524958331201,4749,6.93673511113541,5204,4.653092374568017,4440
18627,25.575234241862713,3010,6.042002786868806,2764,23.439310610504837,2601,8.974394428583373,833
18861,44.03310200515294,1344,12.144547118579391,1318,31.888554886573573,1555,6.118902352632784,3132
18886,34.74900535219649,2025,5.310967634174358,3014,29.88459663439873,1791,6.2945788802851315,2958
18908,53.31589854007336,891,18.070341246257115,704,35.245557293816255,1240,5.540714050681749,3698
19380,49.97229867052959,1038,12.557946288104366,1261,38.83412178634979,954,5.551449131889141,3687
19412,38.62840294747353,1708,7.01239270339818,2455,31.616010244075365,1588,6.057388513959241,3193
19452,25.670602915835083,3001,9.093417412338203,1916,16.577185503496878,3656,7.459459580425376,1851
19886,7.7270991077157145,5286,0.0757910681167512,5262,7.651308039598959,5120,7.582322206694496,1762
19887,44.01947773457474,1345,10.8886154401684,1550,33.13086229440635,1440,6.554173461019044,2671
19918,11.895433765824324,4819,6.298271661937312,2679,9.353033551496024,4878,6.751813728178039,2475
19991,15.391610423548823,4327,5.445872622388354,2961,13.200560275218615,4258,9.074905242685562,784
20240,90.14258249222705,186,30.28716423888684,204,59.85541825334022,235,6.995917890654714,2228
20250,63.306549147951635,596,13.084638614231983,1178,50.221910533719644,445,11.491949708834387,192
20316,41.71772088498058,1491,12.970743847105364,1196,28.746977037875226,1908,7.35744674066365,1920
20325,38.029168530121005,1748,8.170804246880227,2127,38.94073796818115,946,3.9260612396024395,4907
20736,20.79696149552819,3563,5.616625806848708,2901,15.180335688679484,3912,9.170503842690673,749
20739,8.329821663851892,5234,1.9182365824674619,4575,6.953809343453862,5201,2.3872851344088404,5420
21321,7.620554212947826,5294,2.3178782019383957,4397,5.30267601100943,5383,5.281975721155799,3944
21337,33.616867830501896,2138,8.019010999579013,2171,25.597856830922897,2321,6.5256153714628065,2698
21346,58.00199024029388,744,8.894320801851885,1960,51.491314606244366,413,5.834748990059817,3412
21375,48.59544007169739,1108,14.280316358152891,1009,34.315123713544516,1316,7.873042428437776,1533
21386,29.096239412043804,2593,4.916666666666669,3177,27.040593119376418,2142,7.603979556301719,1744
21438,66.70308898536234,511,25.78506248985005,364,40.91802649551228,835,5.485309916318408,3754
21816,18.624068155353108,3855,6.010826540510524,2773,16.68984432359891,3631,8.322998628342448,1210
21893,21.189246420404924,3521,5.424364986021756,2969,18.31824339915183,3382,9.459370093786724,643
21899,50.018971100504054,1035,13.248891898436865,1153,40.01895999079001,882,6.965005554444129,2261
21932,101.27370902965282,107,37.632437916639965,54,63.64127111301285,198,9.157016400447331,756
22320,17.077448102946292,4083,5.092634604257437,3105,11.98481349868886,4470,6.213012154650881,3047
22326,7.904075957312324,5262,2.5201708948291985,4280,5.3839050624831275,5375,4.415112748085887,4605
22370,12.069707465413856,4794,2.799242424242427,4142,12.342832298926007,4405,6.293085101755154,2960
22563,24.55927721001152,3115,1.664316199748678,4697,22.894961010262843,2684,7.296640585266005,1963
22857,18.20019045308487,3908,2.4674410360742502,4321,15.732749417010622,3809,4.637078691520052,4451
4641,18.446141433272956,3874,1.9502511402122171,4562,16.495890293060736,3666,6.858537621723088,2373
5175,7.633398490218326,5292,3.121185897044929,3994,4.512212593173398,5447,4.883353713531071,4272
6510,59.99999999999997,679,39.39999999999999,37,20.59999999999999,3054,5.999999999999993,3249
7788,17.50437306584659,4022,7.000371016928957,2458,10.504002048917636,4706,6.868684385866135,2364
10055,71.59295142428746,417,12.517275073585463,1269,59.07567635070199,249,7.730483807579944,1632
10064,17.819305758509156,3967,2.36024466335114,4374,15.459061095158017,3862,4.54848679121462,4512
10577,16.87699066850687,4107,3.9036188536974175,3636,13.376889459822593,4228,7.3651306204038764,1911
10581,12.93109724591085,4677,2.17944877861008,4467,10.751648467300774,4673,9.650972533314327,573
10752,17.06152040459839,4087,0.8250363578430675,5026,16.236484046755326,3716,6.6006904458279205,2621
10963,4.492836283993146,5503,5.326859850692013,3006,-0.8340235666988676,5646,2.275836283162673,5439
10982,19.339860663652544,3757,3.0457302477928723,4026,19.449769309811167,3226,13.820628021113992,50
11676,23.720981759144284,3215,1.519577881768694,4760,22.201403877375583,2797,6.813267330935169,2414
12209,47.89469494337273,1136,10.95690131810286,1530,36.93779362526988,1086,6.058969792110511,3189
12274,20.38592628266863,3625,2.158298384315928,4474,21.013244271454205,2984,4.235838104116767,4719
12456,8.658333333333363,5194,1.8333333333333386,4614,6.825000000000025,5218,4.291666666666675,4690
12846,9.047370915774872,5146,0.5383580201114827,5136,10.170353219468348,4757,4.3589064474852295,4648
13073,2.918578477116335,5571,-0.5180160958131408,5431,3.4365945729294776,5497,3.8187039253217,4951
13227,8.114755519598877,5249,4.11310806416348,3532,7.191640843893179,5168,1.9308067076599986,5498
13822,18.329648928006424,3890,4.149970876462067,3516,14.179678051544355,4091,3.0942400347287795,5241
14238,29.951861529108896,2504,7.945795531590084,2193,22.006065997518817,2829,2.6124443949438487,5379
14524,52.326116594338394,925,10.269773593519279,1673,43.3520463114147,699,3.2796613057305293,5184
14785,17.65187278614791,3997,4.977683921980531,3157,16.272181512038273,3708,4.0157077248408655,4845
15491,28.855157604853392,2624,7.30583667510629,2363,21.54932092974711,2886,7.782892472637517,1594
15546,19.84202679704047,3691,1.2439680141282556,4871,18.89668033986978,3287,3.329040049965802,5165
15661,27.561884238376713,2773,4.133091135050606,3527,23.428793103326115,2604,7.099234644842227,2132
15877,29.982277888739816,2502,8.205096342792565,2117,25.404294220100745,2341,8.037360359648606,1403
16212,23.12537357557359,3283,9.097252424979308,1914,16.246967573788957,3714,2.7864436147553207,5337
16756,33.952993983382626,2109,10.406981186133116,1635,23.546012797249517,2588,6.341050018855929,2906
16816,20.507821613844833,3606,3.796230630339906,3686,16.711590983504927,3622,3.9627889658078552,4879
17318,9.025653348997185,5150,8.280381948086083,2095,0.7452714009110998,5610,4.362755079177097,4645
18065,37.58834302068783,1780,10.89879195486916,1546,26.689551065818666,2189,6.100965461424352,3147
18484,13.931980395325468,4540,-0.15007563911810334,5349,14.082056034443578,4113,2.7470156813976816,5345
18514,40.63105705744903,1559,9.412835083628577,1838,31.218221973820445,1631,6.443021668913882,2787
18900,35.64620828343724,1942,11.312196297871521,1461,29.816099060934686,1799,8.851431141645959,893
19398,37.12423987926131,1819,9.441051116877414,1831,27.683188762383885,2059,8.999999999999995,816
19420,19.384386163352744,3746,3.922424862734227,3627,15.461961300618515,3861,6.774308761282672,2455
19782,39.185457991997055,1670,12.033167940026244,1331,27.474023732450217,2085,7.570401771226052,1771
19891,6.126456309675797,5401,-1.93670008254175,5611,8.063156392217552,5068,9.372980369073826,675
20000,8.769598482672823,5182,5.425470650891011,2966,9.820168719142506,4812,4.629827120931772,4458
20249,0.11933856679596787,5629,-1.9627937731864948,5615,2.082132339982464,5566,0.7985917736315624,5617
21304,35.163199939215126,1983,7.829217474147598,2233,27.33398246506753,2111,4.829467250918304,4314
21338,16.736722015791916,4127,0.6556842951654465,5094,16.86618091035765,3597,5.564865884811891,3672
21462,29.25058428531628,2578,3.470529427871682,3839,25.780054857444597,2303,9.773306192968118,534
21479,13.681092723969241,4575,1.9627491913844797,4556,16.292996224448558,3705,8.684637444140474,985
21688,14.286794165302718,4491,3.2333558167055987,3945,11.053438348597123,4614,2.0653173231383026,5473
21693,51.54300571912346,961,9.71414949441427,1771,41.828856224709185,781,5.011320946397364,4157
21843,22.276488945165504,3389,1.9579979874057285,4560,28.116296270993946,1992,12.295456356766314,109
21890,23.852018252016464,3197,5.753561372118778,2860,18.098456879897697,3422,9.003122393499673,814
22045,69.46871393598906,458,12.6967456403736,1239,56.771968295615444,290,7.362566590263929,1914
22104,15.544958802002068,4305,1.74587414202661,4659,14.668561699342415,4004,5.960622366586657,3287
22495,51.000000000000014,987,24.600000000000012,416,26.40000000000001,2237,7.204175440123409,2047
22614,29.867656535456096,2516,4.742443126183975,3252,25.125213409272124,2376,7.280614902146982,1983
22771,23.494177989160743,3237,1.4009197271681173,4808,22.265463324685737,2784,5.4322991693441525,3801
22852,16.174280994564157,4208,0.7455411054342805,5049,17.20291472111644,3535,5.698544192495882,3552
